,file_names,bi_grams,tri_grams
31,no_278_The business response to remedying human rights    _data.json,"[['human_right', 1.0], ['supply_chain', 0.7625000000000001], ['grievance_mechanism', 0.5875], ['corrective_action', 0.42500000000000004], ['third_party', 0.2625], ['value_chain', 0.23750000000000002], ['modern_slavery', 0.225], ['root_cause', 0.2], ['human_labour', 0.175], ['living_wage', 0.175], ['action_plan', 0.15], ['effective_remedy', 0.125], ['migrant_worker', 0.1125], ['business_human', 0.1], ['access_remedy', 0.0875], ['business_model', 0.0875], ['child_labour', 0.0875], ['non_judicial', 0.0875], ['right_abuse', 0.0875], ['right_violation', 0.0875], ['due_diligence', 0.075], ['fair_work', 0.075], ['issue_supply', 0.075], ['party_labour', 0.075], ['responsibility_human', 0.075], ['right_impact', 0.075], ['corporate_responsibility', 0.0625], ['framework_guidance', 0.0625], ['global_supply', 0.0625], ['judicial_remedy', 0.0625], ['labour_hire', 0.0625], ['labour_provider', 0.0625], ['labour_supply', 0.0625], ['potential_victim', 0.0625], ['private_sector', 0.0625], ['right_issue', 0.0625], ['victim_modern', 0.0625], ['business_responsibility', 0.05], ['chain_labour', 0.05], ['chain_remedy', 0.05], ['chain_transparency', 0.05], ['communication_supplier', 0.05], ['consumer_good', 0.05], ['corporate_human', 0.05], ['effective_grievance', 0.05], ['fund_victim', 0.05], ['good_practice', 0.05], ['hire_company', 0.05], ['independent_third', 0.05], ['instance_labour', 0.05]]","[['corrective_action_plan', 1.0], ['business_human_right', 0.7], ['human_right_violation', 0.7], ['human_right_abuse', 0.6], ['human_right_impact', 0.6], ['responsibility_human_right', 0.6], ['third_party_labour', 0.6], ['human_right_issue', 0.5], ['issue_supply_chain', 0.5], ['labour_supply_chain', 0.5], ['party_labour_provider', 0.5], ['victim_modern_slavery', 0.5], ['corporate_human_right', 0.4], ['effective_grievance_mechanism', 0.4], ['global_supply_chain', 0.4], ['grievance_mechanism_structure', 0.4], ['independent_third_party', 0.4], ['judicial_non_judicial', 0.4], ['labour_hire_company', 0.4], ['labour_human_right', 0.4], ['supply_chain_transparency', 0.4], ['action_plan_cap', 0.3], ['corporate_responsibility_human', 0.3], ['document_issue_business', 0.3], ['fair_work_act', 0.3], ['human_right_breach', 0.3], ['human_right_due', 0.3], ['human_right_labour', 0.3], ['human_right_principle', 0.3], ['human_right_remedy', 0.3], ['initiative_organisation_significance', 0.3], ['mechanism_access_remedy', 0.3], ['non_judicial_remedy', 0.3], ['organisation_significance_pledge', 0.3], ['remedy_human_right', 0.3], ['retailer_oversight_accountability', 0.3], ['right_due_diligence', 0.3], ['role_third_party', 0.3], ['root_cause_vulnerability', 0.3], ['slavery_human_trafficking', 0.3], ['slavery_supply_chain', 0.3], ['state_non_state', 0.3], ['structure_grievance_mechanism', 0.3], ['supply_chain_labour', 0.3], ['supply_chain_retailer', 0.3], ['sustainable_development_goal', 0.3], ['unconditional_cash_transfer', 0.3], ['accaglobal_com_content', 0.2], ['access_effective_remedy', 0.2], ['access_remedy_key', 0.2]]"
32,no_27_Corporate sustainability reporting   Analysis   Policy    _data.json,"[['nancial_industry', 1.0], ['banking_industry', 0.7096774193548387], ['nancial_institution', 0.7096774193548387], ['reporting_framework', 0.6451612903225806], ['sustainability_reporting', 0.6129032258064516], ['corporate_sustainability', 0.5483870967741935], ['sustainable_development', 0.5483870967741935], ['climate_change', 0.5161290322580645], ['nancial_sector', 0.4838709677419355], ['environmental_social', 0.45161290322580644], ['risk_opportunity', 0.45161290322580644], ['social_responsibility', 0.45161290322580644], ['case_banking', 0.38709677419354843], ['elalfy_olaf', 0.3548387096774194], ['olaf_weber', 0.3548387096774194], ['social_environmental', 0.3548387096774194], ['sustainability_case', 0.3548387096774194], ['corporate_responsibility', 0.3225806451612903], ['corporate_social', 0.3225806451612903], ['global_economy', 0.3225806451612903], ['climate_risk', 0.29032258064516125], ['sustainability_performance', 0.29032258064516125], ['decision_maker', 0.25806451612903225], ['green_investment', 0.25806451612903225], ['economy_program', 0.22580645161290322], ['environmental_performance', 0.22580645161290322], ['financial_sector', 0.22580645161290322], ['responsible_investment', 0.22580645161290322], ['risk_management', 0.22580645161290322], ['sustainability_agenda', 0.22580645161290322], ['cigi_paper', 0.19354838709677422], ['long_term', 0.19354838709677422], ['nancial_risk', 0.19354838709677422], ['negative_impact', 0.19354838709677422], ['paper_elalfy', 0.19354838709677422], ['private_sector', 0.19354838709677422], ['product_service', 0.19354838709677422], ['reporting_standard', 0.19354838709677422], ['risk_nancial', 0.19354838709677422], ['sustainability_risk', 0.19354838709677422], ['banking_sector', 0.16129032258064516], ['climate_disclosure', 0.16129032258064516], ['decision_process', 0.16129032258064516], ['economic_social', 0.16129032258064516], ['environment_society', 0.16129032258064516], ['environmental_accounting', 0.16129032258064516], ['environmental_impact', 0.16129032258064516], ['force_climate', 0.16129032258064516], ['ghg_emission', 0.16129032258064516], ['investor_stakeholder', 0.16129032258064516]]","[['case_banking_industry', 1.0], ['corporate_sustainability_case', 0.9166666666666666], ['sustainability_case_banking', 0.9166666666666666], ['elalfy_olaf_weber', 0.8333333333333333], ['corporate_social_responsibility', 0.6666666666666666], ['global_economy_program', 0.5833333333333333], ['paper_elalfy_olaf', 0.5], ['cigi_paper_elalfy', 0.41666666666666663], ['economic_social_environmental', 0.41666666666666663], ['task_force_climate', 0.41666666666666663], ['cigi_elalfy_olaf', 0.3333333333333333], ['climate_change_risk', 0.3333333333333333], ['nancial_industry_climate', 0.3333333333333333], ['social_environmental_performance', 0.3333333333333333], ['carbon_disclosure_project', 0.25], ['climate_financial_disclosure', 0.25], ['confusion_reporting_cycle', 0.25], ['corporation_nancial_institution', 0.25], ['environmental_social_issue', 0.25], ['environmental_social_risk', 0.25], ['financial_sector_sustainability', 0.25], ['force_climate_financial', 0.25], ['industry_sustainable_development', 0.25], ['multiple_reporting_framework', 0.25], ['nancial_industry_sustainable', 0.25], ['performance_long_term', 0.25], ['principle_responsible_investment', 0.25], ['risk_management_technique', 0.25], ['risk_nancial_industry', 0.25], ['risk_opportunity_nancial', 0.25], ['scope_corporate_responsibility', 0.25], ['service_sector_supplement', 0.25], ['sustainability_accounting_reporting', 0.25], ['sustainable_stock_exchange', 0.25], ['annual_impact_report', 0.16666666666666666], ['annual_report_corporate', 0.16666666666666666], ['area_institution_sustainability', 0.16666666666666666], ['bank_nancial_institution', 0.16666666666666666], ['bank_responsibility_client', 0.16666666666666666], ['bank_responsible_investment', 0.16666666666666666], ['business_strategy_environment', 0.16666666666666666], ['challenge_banking_industry', 0.16666666666666666], ['client_end_product', 0.16666666666666666], ['climate_change_issue', 0.16666666666666666], ['climate_change_question', 0.16666666666666666], ['climate_related_risk', 0.16666666666666666], ['climate_risk_opportunity', 0.16666666666666666], ['core_business_activity', 0.16666666666666666], ['corporate_responsibility_existence', 0.16666666666666666], ['corporate_responsibility_sustainability', 0.16666666666666666]]"
33,no_280_Submission to the Inquiry into Establishing a Modern Slavery Act_data.json,"[['supply_chain', 1.0], ['modern_slavery', 0.7099236641221374], ['human_trafficking', 0.6412213740458015], ['human_right', 0.48854961832061067], ['child_labour', 0.23664122137404578], ['anti_slavery', 0.22900763358778622], ['fair_work', 0.21374045801526717], ['migrant_worker', 0.21374045801526717], ['trafficking_labour', 0.19083969465648853], ['civil_society', 0.18320610687022898], ['due_diligence', 0.18320610687022898], ['ibid_ibid', 0.17557251908396945], ['term_reference', 0.16793893129770993], ['law_enforcement', 0.16030534351145037], ['palm_oil', 0.1450381679389313], ['slavery_supply', 0.1450381679389313], ['australian_government', 0.13740458015267173], ['trafficking_slavery', 0.1297709923664122], ['company_statement', 0.11450381679389311], ['good_practice', 0.11450381679389311], ['high_risk', 0.11450381679389311], ['labour_slavery', 0.11450381679389311], ['slavery_human', 0.11450381679389311], ['work_ombudsman', 0.11450381679389311], ['ibid_page', 0.10687022900763359], ['labour_exploitation', 0.10687022900763359], ['labour_human', 0.10687022900763359], ['transparency_law', 0.10687022900763359], ['case_study', 0.09923664122137404], ['default_file', 0.09923664122137404], ['fishing_vessel', 0.09923664122137404], ['good_service', 0.09923664122137404], ['labour_hire', 0.09923664122137404], ['risk_labour', 0.09923664122137404], ['action_plan', 0.09160305343511449], ['early_marriage', 0.09160305343511449], ['new_law', 0.09160305343511449], ['slavery_act', 0.09160305343511449], ['slavery_labour', 0.09160305343511449], ['statement_company', 0.09160305343511449], ['thai_government', 0.09160305343511449], ['transparency_supply', 0.09160305343511449], ['bad_form', 0.08396946564885496], ['national_action', 0.08396946564885496], ['support_program', 0.08396946564885496], ['year_old', 0.08396946564885496], ['company_risk', 0.07633587786259541], ['form_child', 0.07633587786259541], ['new_legislation', 0.07633587786259541], ['risk_human', 0.07633587786259541]]","[['human_trafficking_labour', 1.0], ['slavery_supply_chain', 0.76], ['fair_work_ombudsman', 0.56], ['ibid_ibid_ibid', 0.48000000000000004], ['modern_slavery_act', 0.48000000000000004], ['trafficking_labour_slavery', 0.48000000000000004], ['transparency_supply_chain', 0.48000000000000004], ['human_trafficking_slavery', 0.44000000000000006], ['bad_form_child', 0.39999999999999997], ['risk_human_trafficking', 0.39999999999999997], ['slavery_human_trafficking', 0.39999999999999997], ['corporate_supply_chain', 0.36], ['global_supply_chain', 0.36], ['national_action_plan', 0.36], ['site_default_file', 0.36], ['form_child_labour', 0.32], ['humanright_site_default', 0.32], ['joint_civil_society', 0.32], ['victim_modern_slavery', 0.32], ['civil_society_statement', 0.28], ['fair_work_act', 0.28], ['human_right_abuse', 0.28], ['labour_supply_chain', 0.28], ['business_humanright_site', 0.24000000000000002], ['case_labour_exploitation', 0.24000000000000002], ['corporate_human_right', 0.24000000000000002], ['default_file_document', 0.24000000000000002], ['https_business_humanright', 0.24000000000000002], ['ibid_ibid_page', 0.24000000000000002], ['labour_human_trafficking', 0.24000000000000002], ['slavery_corporate_supply', 0.24000000000000002], ['anti_slavery_effort', 0.19999999999999998], ['business_human_right', 0.19999999999999998], ['business_transparency_supply', 0.19999999999999998], ['civil_society_organisation', 0.19999999999999998], ['civil_statement_page', 0.19999999999999998], ['human_trafficking_supply', 0.19999999999999998], ['labour_hire_company', 0.19999999999999998], ['labour_slavery_supply', 0.19999999999999998], ['new_duty_big', 0.19999999999999998], ['page_term_reference', 0.19999999999999998], ['response_term_reference', 0.19999999999999998], ['risk_supply_chain', 0.19999999999999998], ['supply_chain_free', 0.19999999999999998], ['trafficking_supply_chain', 0.19999999999999998], ['accessible_https_business', 0.16], ['australian_federal_police', 0.16], ['big_business_transparency', 0.16], ['business_supply_chain', 0.16], ['committee_human_trafficking', 0.16]]"
34,no_281_Submission Inquiry into Modern Slavery Act in Australia 1 pdf_data.json,[],[]
35,no_29_Halving Australia s Food Waste by 2030   Environment gov au_data.json,"[['food_waste', 1.0], ['environment_energy', 0.10194174757281553], ['australian_government', 0.0825242718446602], ['food_loss', 0.0825242718446602], ['food_system', 0.07766990291262135], ['waste_reduction', 0.07281553398058252], ['food_rescue', 0.06796116504854369], ['national_food', 0.06796116504854369], ['local_government', 0.058252427184466014], ['food_food', 0.05339805825242718], ['priority_area', 0.05339805825242718], ['rescue_organisation', 0.05339805825242718], ['waste_food', 0.05339805825242718], ['state_territory', 0.04854368932038834], ['waste_strategy', 0.04854368932038834], ['business_food', 0.043689320388349516], ['business_industry', 0.043689320388349516], ['department_environment', 0.043689320388349516], ['energy_environment', 0.043689320388349516], ['organic_waste', 0.043689320388349516], ['waste_land', 0.043689320388349516], ['action_food', 0.038834951456310676], ['circular_economy', 0.038834951456310676], ['reduction_food', 0.038834951456310676], ['surplus_food', 0.038834951456310676], ['voluntary_commitment', 0.038834951456310676], ['food_service', 0.03398058252427184], ['gas_emission', 0.03398058252427184], ['industry_business', 0.03398058252427184], ['strategy_food', 0.03398058252427184], ['supply_consumption', 0.03398058252427184], ['consumption_chain', 0.029126213592233007], ['food_relief', 0.029126213592233007], ['food_security', 0.029126213592233007], ['implementation_plan', 0.029126213592233007], ['monitoring_evaluation', 0.029126213592233007], ['new_market', 0.029126213592233007], ['speci_cation', 0.029126213592233007], ['territory_government', 0.029126213592233007], ['value_food', 0.029126213592233007], ['waste_australian', 0.029126213592233007], ['commitment_program', 0.02427184466019417], ['food_insecurity', 0.02427184466019417], ['food_supply', 0.02427184466019417], ['fruit_vegetable', 0.02427184466019417], ['government_industry', 0.02427184466019417], ['greenhouse_gas', 0.02427184466019417], ['human_consumption', 0.02427184466019417], ['land_will', 0.02427184466019417], ['loss_waste', 0.02427184466019417]]","[['food_waste_reduction', 1.0], ['food_rescue_organisation', 0.9166666666666667], ['food_waste_strategy', 0.8333333333333334], ['department_environment_energy', 0.7500000000000001], ['environment_energy_environment', 0.7500000000000001], ['food_waste_food', 0.7500000000000001], ['national_food_waste', 0.7500000000000001], ['reduction_food_waste', 0.6666666666666667], ['action_food_waste', 0.5], ['energy_environment_energy', 0.5], ['state_territory_government', 0.5], ['strategy_food_waste', 0.5], ['supply_consumption_chain', 0.5], ['waste_food_waste', 0.5], ['food_loss_waste', 0.4166666666666667], ['food_security_world', 0.4166666666666667], ['food_waste_australian', 0.4166666666666667], ['food_waste_land', 0.4166666666666667], ['food_waste_source', 0.4166666666666667], ['greenhouse_gas_emission', 0.4166666666666667], ['solution_food_waste', 0.4166666666666667], ['voluntary_commitment_program', 0.4166666666666667], ['business_food_waste', 0.33333333333333337], ['food_food_waste', 0.33333333333333337], ['food_human_consumption', 0.33333333333333337], ['food_waste_animal', 0.33333333333333337], ['monitoring_evaluation_framework', 0.33333333333333337], ['pmseic_food_security', 0.33333333333333337], ['program_business_industry', 0.33333333333333337], ['security_world_content', 0.33333333333333337], ['value_food_waste', 0.33333333333333337], ['waste_strategy_food', 0.33333333333333337], ['action_reduction_food', 0.25], ['australian_economy_year', 0.25], ['business_food_rescue', 0.25], ['business_improvement_development', 0.25], ['circular_economy_approach', 0.25], ['collaboration_food_waste', 0.25], ['composition_nutritional_value', 0.25], ['downe_verghese_young', 0.25], ['entire_food_system', 0.25], ['environment_energy_page', 0.25], ['food_land_food', 0.25], ['food_loss_loss', 0.25], ['food_supply_consumption', 0.25], ['food_waste_collective', 0.25], ['food_waste_consideration', 0.25], ['food_waste_initiative', 0.25], ['food_waste_opportunity', 0.25], ['food_waste_solution', 0.25]]"
36,no_307_2020 Annual Report   Action Plan   Australian Packaging    _data.json,[],[]
37,no_31_Signatory Name  Nestlé Australia Limited   White Pages_data.json,[],[]
38,no_32_2020 Annual Report   Action Plan   Australian Packaging    _data.json,[],[]
39,no_330_The Australian Grocery Sector  Structurally irredeemable _data.json,"[['private_label', 1.0], ['grocery_sector', 0.4949494949494949], ['australian_grocery', 0.4444444444444444], ['www_com', 0.3838383838383838], ['irredeemable_www', 0.36363636363636365], ['sector_irredeemable', 0.36363636363636365], ['cole_woolworth', 0.25252525252525254], ['market_power', 0.2222222222222222], ['supermarket_chain', 0.21212121212121213], ['grocery_report', 0.1717171717171717], ['label_product', 0.15151515151515152], ['independent_sector', 0.1414141414141414], ['major_chain', 0.1414141414141414], ['name_brand', 0.1414141414141414], ['convenience_store', 0.1313131313131313], ['economy_scale', 0.1313131313131313], ['supply_chain', 0.12121212121212122], ['barrier_entry', 0.09090909090909091], ['brand_catalogue', 0.09090909090909091], ['public_competition', 0.08080808080808081], ['shopper_docket', 0.08080808080808081], ['value_volume', 0.08080808080808081], ['competition_assessment', 0.0707070707070707], ['grocery_industry', 0.0707070707070707], ['major_supermarket', 0.0707070707070707], ['market_share', 0.0707070707070707], ['product_category', 0.0707070707070707], ['product_line', 0.0707070707070707], ['brand_private', 0.06060606060606061], ['buyer_power', 0.06060606060606061], ['independent_retailer', 0.06060606060606061], ['label_strategy', 0.06060606060606061], ['low_price', 0.06060606060606061], ['market_structure', 0.06060606060606061], ['price_competition', 0.06060606060606061], ['recent_year', 0.06060606060606061], ['retail_level', 0.06060606060606061], ['shelf_space', 0.06060606060606061], ['australian_competition', 0.050505050505050504], ['bargaining_power', 0.050505050505050504], ['brand_brand', 0.050505050505050504], ['brand_cole', 0.050505050505050504], ['efficiency_supply', 0.050505050505050504], ['independent_wholesaler', 0.050505050505050504], ['non_price', 0.050505050505050504], ['retail_outlet', 0.050505050505050504], ['role_private', 0.050505050505050504], ['scale_scope', 0.050505050505050504], ['substantial_market', 0.050505050505050504], ['appearance_brand', 0.04040404040404041]]","[['australian_grocery_sector', 1.0], ['grocery_sector_irredeemable', 0.878048780487805], ['irredeemable_www_com', 0.878048780487805], ['sector_irredeemable_www', 0.878048780487805], ['private_label_product', 0.34146341463414637], ['public_competition_assessment', 0.17073170731707318], ['major_supermarket_chain', 0.14634146341463417], ['private_label_strategy', 0.14634146341463417], ['brand_private_label', 0.12195121951219513], ['economy_scale_scope', 0.12195121951219513], ['efficiency_supply_chain', 0.12195121951219513], ['role_private_label', 0.12195121951219513], ['substantial_market_power', 0.12195121951219513], ['quality_private_label', 0.0975609756097561], ['world_grocery_report', 0.0975609756097561], ['appearance_brand_cole', 0.07317073170731708], ['assessment_woolworth_acquisition', 0.07317073170731708], ['brand_cole_woolworth', 0.07317073170731708], ['chain_private_label', 0.07317073170731708], ['cole_woolworth_catalogue', 0.07317073170731708], ['competition_assessment_woolworth', 0.07317073170731708], ['competition_retail_level', 0.07317073170731708], ['label_private_label', 0.07317073170731708], ['name_brand_private', 0.07317073170731708], ['non_price_competition', 0.07317073170731708], ['power_supply_side', 0.07317073170731708], ['private_label_private', 0.07317073170731708], ['private_label_supermarket', 0.07317073170731708], ['product_australian_grocery', 0.07317073170731708], ['report_public_competition', 0.07317073170731708], ['retail_world_grocery', 0.07317073170731708], ['shopper_docket_arrangement', 0.07317073170731708], ['structure_australian_grocery', 0.07317073170731708], ['access_economy_scale', 0.04878048780487805], ['assessment_acquisition_nutrition', 0.04878048780487805], ['ategory_value_volume', 0.04878048780487805], ['australian_competition_consumer', 0.04878048780487805], ['brand_catalogue_brand', 0.04878048780487805], ['brand_review_catalogue', 0.04878048780487805], ['broad_competitive_strategy', 0.04878048780487805], ['case_study_section', 0.04878048780487805], ['catalogue_appearance_brand', 0.04878048780487805], ['catalogue_australian_grocery', 0.04878048780487805], ['catalogue_cole_woolworth', 0.04878048780487805], ['cent_supermarket_sale', 0.04878048780487805], ['chain_independent_sector', 0.04878048780487805], ['chain_range_product', 0.04878048780487805], ['cole_com_portal', 0.04878048780487805], ['cole_woolworth_independent', 0.04878048780487805], ['competition_assessment_acquisition', 0.04878048780487805]]"
40,no_333_Weight Loss Services in Australia_data.json,"[['weight_loss', 1.0], ['loss_service', 0.37962962962962965], ['product_service', 0.3518518518518518], ['industry_revenue', 0.3055555555555555], ['com_loss', 0.25925925925925924], ['ibisworld_com', 0.25], ['an_an', 0.19444444444444442], ['counselling_service', 0.15740740740740738], ['market_share', 0.15740740740740738], ['www_ibisworld', 0.12962962962962962], ['service_industry', 0.12037037037037036], ['industry_product', 0.11111111111111109], ['loss_counselling', 0.11111111111111109], ['segment_industry', 0.11111111111111109], ['low_calorie', 0.09259259259259259], ['revenue_growth', 0.09259259259259259], ['growth_industry', 0.08333333333333331], ['life_cycle', 0.08333333333333331], ['loss_product', 0.08333333333333331], ['weight_watcher', 0.08333333333333331], ['capital_intensity', 0.07407407407407407], ['loss_company', 0.07407407407407407], ['new_company', 0.07407407407407407], ['obesity_level', 0.07407407407407407], ['revenue_volatility', 0.07407407407407407], ['weight_reduction', 0.07407407407407407], ['aged_year', 0.06481481481481481], ['dietary_supplement', 0.06481481481481481], ['food_product', 0.06481481481481481], ['good_service', 0.06481481481481481], ['reduction_service', 0.06481481481481481], ['barrier_entry', 0.055555555555555546], ['disposable_income', 0.055555555555555546], ['industry_growth', 0.055555555555555546], ['international_trade', 0.055555555555555546], ['new_product', 0.055555555555555546], ['overweight_obese', 0.055555555555555546], ['prepared_food', 0.055555555555555546], ['share_industry', 0.055555555555555546], ['company_industry', 0.046296296296296294], ['company_such', 0.046296296296296294], ['cost_industry', 0.046296296296296294], ['demand_weight', 0.046296296296296294], ['dietary_food', 0.046296296296296294], ['domestic_demand', 0.046296296296296294], ['external_driver', 0.046296296296296294], ['female_aged', 0.046296296296296294], ['food_segment', 0.046296296296296294], ['frozen_dietary', 0.046296296296296294], ['household_disposable', 0.046296296296296294]]","[['com_loss_service', 1.0], ['an_an_an', 0.6785714285714286], ['ibisworld_com_loss', 0.6785714285714286], ['www_ibisworld_com', 0.5], ['weight_loss_counselling', 0.35714285714285715], ['weight_loss_service', 0.35714285714285715], ['loss_counselling_service', 0.3214285714285714], ['industry_product_service', 0.2857142857142857], ['weight_loss_company', 0.2857142857142857], ['loss_product_service', 0.25], ['weight_loss_product', 0.25], ['weight_reduction_service', 0.25], ['key_external_driver', 0.17857142857142858], ['loss_service_industry', 0.17857142857142858], ['market_share_industry', 0.17857142857142858], ['weight_loss_provider', 0.17857142857142858], ['barrier_entry_industry', 0.14285714285714285], ['female_aged_year', 0.14285714285714285], ['frozen_dietary_meal', 0.14285714285714285], ['individual_weight_loss', 0.14285714285714285], ['industry_good_service', 0.14285714285714285], ['industry_weight_loss', 0.14285714285714285], ['key_success_factor', 0.14285714285714285], ['low_calorie_food', 0.14285714285714285], ['performance_year_revenue', 0.14285714285714285], ['product_service_industry', 0.14285714285714285], ['source_ibisworld_com', 0.14285714285714285], ['year_female_aged', 0.14285714285714285], ['year_revenue_change', 0.14285714285714285], ['calorie_fat_free', 0.10714285714285714], ['capital_intensity_low', 0.10714285714285714], ['com_com_loss', 0.10714285714285714], ['company_such_weight', 0.10714285714285714], ['demand_weight_loss', 0.10714285714285714], ['fat_low_calorie', 0.10714285714285714], ['food_weight_loss', 0.10714285714285714], ['fresh_frozen_dietary', 0.10714285714285714], ['group_weight_loss', 0.10714285714285714], ['high_obesity_level', 0.10714285714285714], ['household_disposable_income', 0.10714285714285714], ['industry_life_cycle', 0.10714285714285714], ['industry_revenue_high', 0.10714285714285714], ['large_weight_loss', 0.10714285714285714], ['level_weight_loss', 0.10714285714285714], ['life_cycle_industry', 0.10714285714285714], ['loss_service_revenue', 0.10714285714285714], ['low_calorie_fat', 0.10714285714285714], ['low_fat_low', 0.10714285714285714], ['low_www_ibisworld', 0.10714285714285714], ['male_aged_year', 0.10714285714285714]]"
41,no_336_Public Competition Assessment_data.json,"[['iffo_milk', 1.0], ['milk_gum', 0.8076923076923078], ['infant_formula', 0.576923076923077], ['competition_assessment', 0.3461538461538462], ['public_competition', 0.3461538461538462], ['divestiture_business', 0.3076923076923077], ['nutrition_product', 0.3076923076923077], ['supply_iffo', 0.3076923076923077], ['major_supplier', 0.2692307692307693], ['relevant_market', 0.2692307692307693], ['infant_nutrition', 0.2307692307692308], ['major_supermarket', 0.2307692307692308], ['remedy_proposal', 0.2307692307692308], ['supplier_iffo', 0.2307692307692308], ['acquisition_likely', 0.19230769230769232], ['barrier_entry', 0.19230769230769232], ['market_inquiry', 0.19230769230769232], ['period_year', 0.19230769230769232], ['section_act', 0.19230769230769232], ['supermarket_chain', 0.19230769230769232], ['competition_relevant', 0.15384615384615385], ['decision_date', 0.15384615384615385], ['entry_expansion', 0.15384615384615385], ['exclusive_licence', 0.15384615384615385], ['former_decision', 0.15384615384615385], ['formula_infant', 0.15384615384615385], ['formula_toddler', 0.15384615384615385], ['further_information', 0.15384615384615385], ['gum_product', 0.15384615384615385], ['health_care', 0.15384615384615385], ['maif_agreement', 0.15384615384615385], ['principle_remedy', 0.15384615384615385], ['pursuant_section', 0.15384615384615385], ['toddler_milk', 0.15384615384615385], ['view_acquisition', 0.15384615384615385], ['acquisition_nutrition', 0.1153846153846154], ['acquisition_subject', 0.1153846153846154], ['assessment_acquisition', 0.1153846153846154], ['available_pharmacy', 0.1153846153846154], ['competition_issue', 0.1153846153846154], ['competitive_environment', 0.1153846153846154], ['date_submission', 0.1153846153846154], ['draft_undertaking', 0.1153846153846154], ['effect_likely', 0.1153846153846154], ['enforceable_undertaking', 0.1153846153846154], ['expansion_high', 0.1153846153846154], ['infant_month', 0.1153846153846154], ['infant_toddler', 0.1153846153846154], ['interested_party', 0.1153846153846154], ['issue_preliminary', 0.1153846153846154]]","[['iffo_milk_gum', 1.0], ['public_competition_assessment', 0.4444444444444444], ['supply_iffo_milk', 0.38888888888888884], ['supplier_iffo_milk', 0.3333333333333333], ['major_supermarket_chain', 0.2777777777777778], ['major_supplier_iffo', 0.2777777777777778], ['competition_relevant_market', 0.2222222222222222], ['former_decision_date', 0.2222222222222222], ['barrier_entry_expansion', 0.16666666666666666], ['competition_assessment_acquisition', 0.16666666666666666], ['effect_likely_effect', 0.16666666666666666], ['entry_expansion_high', 0.16666666666666666], ['formula_toddler_milk', 0.16666666666666666], ['infant_formula_toddler', 0.16666666666666666], ['infant_nutrition_product', 0.16666666666666666], ['milk_gum_product', 0.16666666666666666], ['principle_remedy_proposal', 0.16666666666666666], ['starter_infant_formula', 0.16666666666666666], ['undertaking_pursuant_section', 0.16666666666666666], ['acquisition_effect_likely', 0.1111111111111111], ['advertising_iffo_milk', 0.1111111111111111], ['agreement_manufacturer_importer', 0.1111111111111111], ['assessment_acquisition_nutrition', 0.1111111111111111], ['care_nutrition_product', 0.1111111111111111], ['closing_date_submission', 0.1111111111111111], ['compositional_labelling_requirement', 0.1111111111111111], ['contravention_section_act', 0.1111111111111111], ['court_enforceable_undertaking', 0.1111111111111111], ['degree_brand_loyalty', 0.1111111111111111], ['entry_major_supermarket', 0.1111111111111111], ['formula_infant_month', 0.1111111111111111], ['formula_infant_toddler', 0.1111111111111111], ['frequency_promotion_discount', 0.1111111111111111], ['further_information_former', 0.1111111111111111], ['further_information_merger', 0.1111111111111111], ['future_competitive_environment', 0.1111111111111111], ['global_infant_nutrition', 0.1111111111111111], ['health_care_nutrition', 0.1111111111111111], ['high_barrier_entry', 0.1111111111111111], ['high_degree_brand', 0.1111111111111111], ['iffo_milk_advertising', 0.1111111111111111], ['iffo_milk_general', 0.1111111111111111], ['importer_iffo_milk', 0.1111111111111111], ['infant_formula_milk', 0.1111111111111111], ['infant_nutrition_business', 0.1111111111111111], ['information_former_decision', 0.1111111111111111], ['information_merger_party', 0.1111111111111111], ['issue_preliminary_view', 0.1111111111111111], ['label_infant_formula', 0.1111111111111111], ['level_frequency_promotion', 0.1111111111111111]]"
