,file_names,bi_grams,tri_grams
65,no_277_Identifying effective policy interventions to prevent gambling    _data.json,"[['gambling_harm', 1.0], ['policy_intervention', 0.6925675675675675], ['effective_policy', 0.6283783783783783], ['intervention_gambling', 0.6148648648648649], ['harm_livingstone', 0.5844594594594594], ['livingstone_responsible', 0.5844594594594594], ['harm_prevention', 0.4121621621621621], ['prevention_minimisation', 0.39864864864864863], ['responsible_page', 0.3952702702702703], ['public_health', 0.34797297297297297], ['pre_commitment', 0.3277027027027027], ['responsible_gambling', 0.3277027027027027], ['physical_activity', 0.2905405405405405], ['systematic_review', 0.22635135135135134], ['tobacco_control', 0.21283783783783786], ['commitment_system', 0.19932432432432431], ['harm_reduction', 0.19594594594594594], ['foundation_page', 0.16216216216216214], ['harm_minimisation', 0.14864864864864866], ['gambling_product', 0.14527027027027026], ['problem_gambler', 0.14527027027027026], ['self_exclusion', 0.125], ['gambling_venue', 0.11486486486486486], ['online_gambling', 0.11148648648648647], ['structural_characteristic', 0.1081081081081081], ['australian_government', 0.10135135135135136], ['gambling_form', 0.10135135135135136], ['gambling_study', 0.10135135135135136], ['intervention_policy', 0.09797297297297297], ['responsible_foundation', 0.09797297297297297], ['gambling_foundation', 0.09121621621621621], ['harm_gambling', 0.08445945945945946], ['evidence_base', 0.08108108108108107], ['gambling_industry', 0.08108108108108107], ['gambling_problem', 0.08108108108108107], ['online_wagering', 0.08108108108108107], ['gambling_operator', 0.0777027027027027], ['likely_effective', 0.0777027027027027], ['problem_gambling', 0.0777027027027027], ['evidence_effectiveness', 0.07432432432432433], ['review_evidence', 0.07432432432432433], ['advertising_marketing', 0.07094594594594594], ['effective_harm', 0.07094594594594594], ['gambling_research', 0.07094594594594594], ['limited_evidence', 0.07094594594594594], ['australian_jurisdiction', 0.06756756756756756], ['sex_work', 0.06756756756756756], ['pop_message', 0.06418918918918919], ['population_level', 0.06418918918918919], ['gambling_environment', 0.06081081081081081]]","[['effective_policy_intervention', 1.0], ['policy_intervention_gambling', 0.9944134078212291], ['intervention_gambling_harm', 0.9832402234636872], ['gambling_harm_livingstone', 0.9664804469273742], ['harm_livingstone_responsible', 0.9664804469273742], ['livingstone_responsible_page', 0.6536312849162011], ['harm_prevention_minimisation', 0.553072625698324], ['pre_commitment_system', 0.25139664804469275], ['livingstone_responsible_foundation', 0.16201117318435757], ['responsible_foundation_page', 0.16201117318435757], ['responsible_gambling_foundation', 0.15083798882681565], ['gambling_harm_prevention', 0.13966480446927373], ['livingstone_responsible_gambling', 0.1229050279329609], ['gambling_foundation_page', 0.10614525139664804], ['intervention_policy_opportunity', 0.0893854748603352], ['universal_pre_commitment', 0.08379888268156425], ['effective_harm_prevention', 0.0782122905027933], ['intervention_physical_activity', 0.0782122905027933], ['electronic_gaming_machine', 0.07262569832402234], ['public_health_field', 0.07262569832402234], ['area_public_health', 0.0670391061452514], ['point_decision_prompt', 0.06145251396648045], ['gambling_effective_policy', 0.055865921787709494], ['harm_minimisation_measure', 0.055865921787709494], ['harm_minimisation_strategy', 0.055865921787709494], ['online_mobile_wagering', 0.055865921787709494], ['prevention_minimisation_policy', 0.055865921787709494], ['public_health_activity', 0.055865921787709494], ['evidence_public_health', 0.05027932960893854], ['harm_reduction_initiative', 0.05027932960893854], ['international_gambling_study', 0.05027932960893854], ['opportunity_relevant_issue', 0.05027932960893854], ['physical_activity_intervention', 0.05027932960893854], ['prevention_minimisation_initiative', 0.05027932960893854], ['public_health_issue', 0.05027932960893854], ['victorian_responsible_gambling', 0.05027932960893854], ['blood_borne_virus', 0.0446927374301676], ['harm_prevention_reduction', 0.0446927374301676], ['policy_decision_maker', 0.0446927374301676], ['public_health_approach', 0.0446927374301676], ['responsible_gambling_trust', 0.0446927374301676], ['egm_structural_characteristic', 0.03910614525139665], ['electronic_gambling_machine', 0.03910614525139665], ['information_gambling_product', 0.03910614525139665], ['intervention_systematic_review', 0.03910614525139665], ['journal_gambling_study', 0.03910614525139665], ['responsible_gambling_problem', 0.03910614525139665], ['responsible_page_evidence', 0.03910614525139665], ['review_systematic_review', 0.03910614525139665], ['alcohol_related_problem', 0.0335195530726257]]"
66,no_279_BETWEEN THE CITY AND THE SEA_data.json,"[['west_torren', 1.0], ['local_government', 0.8661417322834645], ['city_sea', 0.8346456692913384], ['south_australian', 0.3622047244094488], ['mile_end', 0.3385826771653543], ['value_value', 0.23622047244094488], ['war_period', 0.23622047244094488], ['great_deal', 0.21259842519685038], ['motor_car', 0.1889763779527559], ['state_government', 0.1732283464566929], ['district_clerk', 0.1653543307086614], ['residential_development', 0.1653543307086614], ['public_meeting', 0.15748031496062992], ['way_life', 0.15748031496062992], ['federal_government', 0.14960629921259844], ['war_depression', 0.14960629921259844], ['world_war', 0.14960629921259844], ['following_year', 0.13385826771653545], ['local_people', 0.13385826771653545], ['public_transport', 0.13385826771653545], ['town_clerk', 0.13385826771653545], ['history_west', 0.12598425196850394], ['same_time', 0.12598425196850394], ['torren_district', 0.12598425196850394], ['new_colony', 0.11811023622047244], ['nineteenth_century', 0.11811023622047244], ['physical_development', 0.11811023622047244], ['several_year', 0.11811023622047244], ['world_community', 0.11811023622047244], ['year_first', 0.11811023622047244], ['anzac_highway', 0.11023622047244094], ['development_war', 0.11023622047244094], ['influence_world', 0.11023622047244094], ['many_local', 0.11023622047244094], ['tier_government', 0.11023622047244094], ['grass_root', 0.10236220472440945], ['marion_road', 0.10236220472440945], ['post_war', 0.10236220472440945], ['social_change', 0.10236220472440945], ['war_effort', 0.10236220472440945], ['part_district', 0.09448818897637795], ['physical_transformation', 0.09448818897637795], ['value_dwelling', 0.09448818897637795], ['council_chamber', 0.08661417322834646], ['first_world', 0.08661417322834646], ['major_road', 0.08661417322834646], ['root_politic', 0.08661417322834646], ['great_number', 0.07874015748031496], ['hectare_land', 0.07874015748031496], ['local_board', 0.07874015748031496]]","[['value_value_value', 1.0], ['history_west_torren', 0.888888888888889], ['development_war_depression', 0.6666666666666666], ['value_value_dwelling', 0.6666666666666666], ['influence_world_community', 0.611111111111111], ['first_world_war', 0.5555555555555556], ['grass_root_politic', 0.5], ['building_value_value', 0.4444444444444445], ['local_government_area', 0.4444444444444445], ['local_government_body', 0.38888888888888884], ['local_personality_politic', 0.38888888888888884], ['value_dwelling_building', 0.3333333333333333], ['local_government_act', 0.2777777777777778], ['many_west_torren', 0.2777777777777778], ['third_tier_government', 0.2777777777777778], ['torren_city_sea', 0.2777777777777778], ['west_torren_history', 0.2777777777777778], ['adns_building_value', 0.22222222222222224], ['france_france_france', 0.22222222222222224], ['local_government_legislation', 0.22222222222222224], ['local_government_officer', 0.22222222222222224], ['local_government_torren', 0.22222222222222224], ['mile_end_site', 0.22222222222222224], ['physical_political_development', 0.22222222222222224], ['popularity_motor_car', 0.22222222222222224], ['region_west_torren', 0.22222222222222224], ['resident_west_torren', 0.22222222222222224], ['role_local_government', 0.22222222222222224], ['adelaide_electric_supply', 0.16666666666666666], ['adelaide_football_club', 0.16666666666666666], ['amount_leisure_time', 0.16666666666666666], ['cause_local_government', 0.16666666666666666], ['city_sea_history', 0.16666666666666666], ['effect_world_war', 0.16666666666666666], ['feature_west_torren', 0.16666666666666666], ['foot_foot_foot', 0.16666666666666666], ['government_local_government', 0.16666666666666666], ['highway_local_government', 0.16666666666666666], ['immediate_war_period', 0.16666666666666666], ['immense_social_change', 0.16666666666666666], ['industry_mile_end', 0.16666666666666666], ['land_sale_notice', 0.16666666666666666], ['latter_part_nineteenth', 0.16666666666666666], ['local_government_authority', 0.16666666666666666], ['local_government_war', 0.16666666666666666], ['local_war_effort', 0.16666666666666666], ['many_local_lad', 0.16666666666666666], ['member_grass_root', 0.16666666666666666], ['mile_end_plant', 0.16666666666666666], ['new_local_government', 0.16666666666666666]]"
67,no_281_2017 SECONDARY SCHOOLS PARLIAMENTARY    _data.json,"[['compulsory_voting', 1.0], ['year_old', 0.891304347826087], ['voting_age', 0.6630434782608696], ['young_people', 0.5543478260869565], ['secondary_school', 0.4130434782608696], ['school_parliamentary', 0.391304347826087], ['parliamentary_convention', 0.3695652173913043], ['age_year', 0.16304347826086957], ['voluntary_voting', 0.16304347826086957], ['voting_compulsory', 0.11956521739130435], ['freedom_equality', 0.09782608695652174], ['people_people', 0.09782608695652174], ['political_system', 0.09782608695652174], ['voting_voting', 0.09782608695652174], ['civic_citizenship', 0.08695652173913043], ['old_year', 0.08695652173913043], ['voting_system', 0.08695652173913043], ['afternoon_name', 0.07608695652173914], ['good_afternoon', 0.07608695652173914], ['non_compulsory', 0.07608695652173914], ['old_people', 0.07608695652173914], ['secondary_college', 0.07608695652173914], ['young_generation', 0.07608695652173914], ['age_voting', 0.06521739130434782], ['citizenship_education', 0.06521739130434782], ['constitutional_convention', 0.06521739130434782], ['entire_population', 0.06521739130434782], ['good_morning', 0.06521739130434782], ['group_compulsory', 0.06521739130434782], ['many_people', 0.06521739130434782], ['morning_name', 0.06521739130434782], ['old_voting', 0.06521739130434782], ['people_age', 0.06521739130434782], ['political_opinion', 0.06521739130434782], ['political_party', 0.06521739130434782], ['year_student', 0.06521739130434782], ['australian_citizen', 0.05434782608695653], ['behalf_group', 0.05434782608695653], ['climate_change', 0.05434782608695653], ['important_decision', 0.05434782608695653], ['people_decision', 0.05434782608695653], ['people_interested', 0.05434782608695653], ['people_political', 0.05434782608695653], ['people_year', 0.05434782608695653], ['political_engagement', 0.05434782608695653], ['social_medium', 0.05434782608695653], ['voluntary_year', 0.05434782608695653], ['voting_people', 0.05434782608695653], ['voting_year', 0.05434782608695653], ['able_opinion', 0.043478260869565216]]","[['secondary_school_parliamentary', 1.0], ['school_parliamentary_convention', 0.9166666666666665], ['compulsory_voting_voting', 0.25], ['voting_age_year', 0.2222222222222222], ['year_old_year', 0.2222222222222222], ['old_year_old', 0.19444444444444442], ['voting_voting_age', 0.19444444444444442], ['year_old_voting', 0.16666666666666666], ['good_afternoon_name', 0.1388888888888889], ['good_morning_name', 0.1388888888888889], ['group_compulsory_voting', 0.1388888888888889], ['compulsory_voting_age', 0.1111111111111111], ['national_school_constitutional', 0.1111111111111111], ['people_year_old', 0.1111111111111111], ['school_constitutional_convention', 0.1111111111111111], ['voluntary_year_old', 0.1111111111111111], ['voting_age_voting', 0.1111111111111111], ['voting_age_young', 0.1111111111111111], ['year_old_able', 0.1111111111111111], ['age_voluntary_year', 0.08333333333333333], ['age_year_old', 0.08333333333333333], ['age_young_people', 0.08333333333333333], ['australian_political_system', 0.08333333333333333], ['civic_citizenship_education', 0.08333333333333333], ['compulsory_voting_system', 0.08333333333333333], ['compulsory_voting_year', 0.08333333333333333], ['convention_compulsory_voting', 0.08333333333333333], ['lot_young_people', 0.08333333333333333], ['name_behalf_group', 0.08333333333333333], ['nation_compulsory_voting', 0.08333333333333333], ['parliamentary_convention_compulsory', 0.08333333333333333], ['parliamentary_convention_great', 0.08333333333333333], ['parliamentary_secretary_education', 0.08333333333333333], ['reason_compulsory_voting', 0.08333333333333333], ['secondary_college_compulsory', 0.08333333333333333], ['today_voting_age', 0.08333333333333333], ['topic_compulsory_voting', 0.08333333333333333], ['voting_age_voluntary', 0.08333333333333333], ['voting_year_old', 0.08333333333333333], ['year_old_age', 0.08333333333333333], ['young_people_interested', 0.08333333333333333], ['young_people_politic', 0.08333333333333333], ['afternoon_name_behalf', 0.05555555555555555], ['afternoon_name_group', 0.05555555555555555], ['age_compulsory_voting', 0.05555555555555555], ['age_lot_people', 0.05555555555555555], ['age_secondary_school', 0.05555555555555555], ['age_year_age', 0.05555555555555555], ['argument_compulsory_voting', 0.05555555555555555], ['argument_voting_age', 0.05555555555555555]]"
68,no_283_Submission to the   Queensland Child Protection Commission    _data.json,"[['young_people', 1.0], ['child_protection', 0.6842105263157895], ['mental_health', 0.6666666666666666], ['family_relationship', 0.5964912280701754], ['child_abuse', 0.5789473684210527], ['community_trust', 0.5087719298245614], ['relationship_education', 0.4912280701754386], ['child_young', 0.4473684210526316], ['federal_government', 0.43859649122807015], ['kid_sake', 0.4122807017543859], ['state_territory', 0.40350877192982454], ['family_support', 0.38596491228070173], ['parent_child', 0.38596491228070173], ['child_family', 0.37719298245614036], ['education_program', 0.35964912280701755], ['number_child', 0.3508771929824561], ['family_child', 0.34210526315789475], ['local_community', 0.3157894736842105], ['wellbeing_child', 0.2982456140350877], ['adolescent_mental', 0.2631578947368421], ['child_relationship', 0.2631578947368421], ['local_government', 0.23684210526315788], ['relationship_parent', 0.23684210526315788], ['chapter_family', 0.22807017543859648], ['home_care', 0.22807017543859648], ['support_program', 0.22807017543859648], ['family_stability', 0.21929824561403508], ['parental_separation', 0.21929824561403508], ['abuse_neglect', 0.2105263157894737], ['family_life', 0.2105263157894737], ['fragile_family', 0.2105263157894737], ['intact_family', 0.2105263157894737], ['government_area', 0.20175438596491227], ['risky_behaviour', 0.20175438596491227], ['australian_government', 0.19298245614035087], ['child_care', 0.19298245614035087], ['forkid_forkid', 0.19298245614035087], ['year_old', 0.19298245614035087], ['mental_disorder', 0.18421052631578946], ['self_harm', 0.18421052631578946], ['social_environment', 0.18421052631578946], ['stability_child', 0.18421052631578946], ['chapter_adolescent', 0.17543859649122806], ['child_home', 0.17543859649122806], ['health_risky', 0.17543859649122806], ['child_child', 0.16666666666666666], ['coal_mine', 0.16666666666666666], ['chapter_government', 0.15789473684210525], ['child_kid', 0.15789473684210525], ['couple_relationship', 0.15789473684210525]]","[['child_young_people', 1.0], ['adolescent_mental_health', 0.5918367346938775], ['relationship_education_program', 0.5714285714285714], ['family_support_program', 0.5102040816326531], ['local_government_area', 0.4693877551020408], ['family_stability_child', 0.42857142857142855], ['parent_child_relationship', 0.42857142857142855], ['chapter_adolescent_mental', 0.40816326530612246], ['child_abuse_neglect', 0.40816326530612246], ['child_home_care', 0.40816326530612246], ['health_risky_behaviour', 0.40816326530612246], ['mental_health_risky', 0.40816326530612246], ['stability_child_kid', 0.36734693877551017], ['risky_behaviour_kid', 0.3469387755102041], ['canary_coal_mine', 0.32653061224489793], ['chapter_government_kid', 0.30612244897959184], ['child_protection_service', 0.30612244897959184], ['child_protection_system', 0.30612244897959184], ['chapter_family_stability', 0.2857142857142857], ['community_neighbour_kid', 0.26530612244897955], ['family_relationship_kid', 0.24489795918367346], ['non_resident_parent', 0.24489795918367346], ['relationship_education_counselling', 0.24489795918367346], ['wellbeing_child_young', 0.24489795918367346], ['chapter_community_neighbour', 0.22448979591836732], ['chapter_family_relationship', 0.22448979591836732], ['relationship_parent_child', 0.22448979591836732], ['coal_mine_kid', 0.20408163265306123], ['executive_summary_kid', 0.20408163265306123], ['forkid_forkid_forkid', 0.20408163265306123], ['forkid_forkid_sake', 0.20408163265306123], ['number_child_home', 0.20408163265306123], ['state_territory_government', 0.20408163265306123], ['tax_deductible_status', 0.20408163265306123], ['chapter_focus_prevention', 0.18367346938775508], ['counselling_family_support', 0.18367346938775508], ['education_counselling_family', 0.18367346938775508], ['family_relationship_centre', 0.18367346938775508], ['government_kid_sake', 0.18367346938775508], ['increase_number_child', 0.18367346938775508], ['risk_child_abuse', 0.18367346938775508], ['safe_stable_relationship', 0.18367346938775508], ['state_territory_federal', 0.18367346938775508], ['chapter_canary_coal', 0.16326530612244897], ['child_kid_sake', 0.16326530612244897], ['couple_relationship_parent', 0.16326530612244897], ['deterioration_social_environment', 0.16326530612244897], ['emotional_wellbeing_child', 0.16326530612244897], ['government_policy_possible', 0.16326530612244897], ['non_pr_organisation', 0.16326530612244897]]"
69,no_284_Environment and Sustainability Policy   George Weston Foods_data.json,"[['compliance_management', 1.0], ['environmental_compliance', 1.0], ['breach_policy', 0.7500000000000001], ['environment_sustainability', 0.7500000000000001], ['environmental_impact', 0.7500000000000001], ['policy_policy', 0.7500000000000001], ['customer_visitor', 0.5], ['disciplinary_action', 0.5], ['environmental_performance', 0.5], ['environmental_sustainability', 0.5], ['implementation_policy', 0.5], ['policy_commitment', 0.5], ['product_service', 0.5], ['raw_material', 0.5], ['sustainability_policy', 0.5], ['absolute_discretion', 0.25], ['accordance_applicable', 0.25], ['act_responsible', 0.25], ['action_breach', 0.25], ['action_warning', 0.25], ['activity_environment', 0.25], ['adverse_environmental', 0.25], ['adverse_operational', 0.25], ['agreement_case', 0.25], ['agreement_environment', 0.25], ['agreement_independent', 0.25], ['air_noise', 0.25], ['amendment_part', 0.25], ['applicable_environmental', 0.25], ['applicable_industrial', 0.25], ['appropriate_member', 0.25], ['aspect_environmental', 0.25], ['assess_control', 0.25], ['authority_necessary', 0.25], ['available_people', 0.25], ['avoid_reduce', 0.25], ['awareness_environment', 0.25], ['basis_site', 0.25], ['business_activity', 0.25], ['business_high', 0.25], ['business_partner', 0.25], ['capacity_includi', 0.25], ['case_openness', 0.25], ['casual_basis', 0.25], ['chain_management', 0.25], ['change_customer', 0.25], ['change_measure', 0.25], ['chief_executive', 0.25], ['climate_change', 0.25], ['code_conduct', 0.25]]","[['environmental_compliance_management', 1.0], ['environment_sustainability_policy', 0.5], ['absolute_discretion_policy', 0.25], ['accordance_applicable_industrial', 0.25], ['act_responsible_neighbour', 0.25], ['action_breach_policy', 0.25], ['action_warning_counselling', 0.25], ['activity_environment_sustainability', 0.25], ['adverse_environmental_impact', 0.25], ['adverse_operational_aspect', 0.25], ['agreement_case_openness', 0.25], ['agreement_environment_sustainability', 0.25], ['agreement_independent_contractor', 0.25], ['air_noise_odour', 0.25], ['amendment_part_employment', 0.25], ['applicable_environmental_egislation', 0.25], ['applicable_industrial_agreement', 0.25], ['appropriate_member_management', 0.25], ['aspect_environmental_impact', 0.25], ['assess_control_environmental', 0.25], ['authority_necessary_related', 0.25], ['available_people_portal', 0.25], ['avoid_reduce_reuse', 0.25], ['awareness_environment_organisation', 0.25], ['basis_site_customer', 0.25], ['breach_policy_appropriate', 0.25], ['breach_policy_disciplinary', 0.25], ['breach_policy_law', 0.25], ['business_activity_environment', 0.25], ['business_high_quality', 0.25], ['business_partner_manager', 0.25], ['capacity_includi_ng', 0.25], ['case_openness_policy', 0.25], ['casual_basis_site', 0.25], ['chain_management_system', 0.25], ['change_customer_supplier', 0.25], ['change_measure_onitor', 0.25], ['chief_executive_implementation', 0.25], ['climate_change_measure', 0.25], ['code_conduct_statement', 0.25], ['code_safety_policy', 0.25], ['commitment_efficient_innovative', 0.25], ['commitment_environment_sustainable', 0.25], ['commitment_environmental_sustainability', 0.25], ['commitment_policy_obligation', 0.25], ['commitment_workplace_friendly', 0.25], ['committed_environmental_impact', 0.25], ['community_stakeholder_issue', 0.25], ['company_committed_environmental', 0.25], ['complaint_consequence_policy', 0.25]]"
70,no_285_Environment and Sustainability Policy   George Weston Foods_data.json,"[['compliance_management', 1.0], ['environmental_compliance', 1.0], ['breach_policy', 0.7500000000000001], ['environment_sustainability', 0.7500000000000001], ['environmental_impact', 0.7500000000000001], ['policy_policy', 0.7500000000000001], ['customer_visitor', 0.5], ['disciplinary_action', 0.5], ['environmental_performance', 0.5], ['environmental_sustainability', 0.5], ['implementation_policy', 0.5], ['policy_commitment', 0.5], ['product_service', 0.5], ['raw_material', 0.5], ['sustainability_policy', 0.5], ['absolute_discretion', 0.25], ['accordance_applicable', 0.25], ['act_responsible', 0.25], ['action_breach', 0.25], ['action_warning', 0.25], ['activity_environment', 0.25], ['adverse_environmental', 0.25], ['adverse_operational', 0.25], ['agreement_case', 0.25], ['agreement_environment', 0.25], ['agreement_independent', 0.25], ['air_noise', 0.25], ['amendment_part', 0.25], ['applicable_environmental', 0.25], ['applicable_industrial', 0.25], ['appropriate_member', 0.25], ['aspect_environmental', 0.25], ['assess_control', 0.25], ['authority_necessary', 0.25], ['available_people', 0.25], ['avoid_reduce', 0.25], ['awareness_environment', 0.25], ['basis_site', 0.25], ['business_activity', 0.25], ['business_high', 0.25], ['business_partner', 0.25], ['capacity_includi', 0.25], ['case_openness', 0.25], ['casual_basis', 0.25], ['chain_management', 0.25], ['change_customer', 0.25], ['change_measure', 0.25], ['chief_executive', 0.25], ['climate_change', 0.25], ['code_conduct', 0.25]]","[['environmental_compliance_management', 1.0], ['environment_sustainability_policy', 0.5], ['absolute_discretion_policy', 0.25], ['accordance_applicable_industrial', 0.25], ['act_responsible_neighbour', 0.25], ['action_breach_policy', 0.25], ['action_warning_counselling', 0.25], ['activity_environment_sustainability', 0.25], ['adverse_environmental_impact', 0.25], ['adverse_operational_aspect', 0.25], ['agreement_case_openness', 0.25], ['agreement_environment_sustainability', 0.25], ['agreement_independent_contractor', 0.25], ['air_noise_odour', 0.25], ['amendment_part_employment', 0.25], ['applicable_environmental_egislation', 0.25], ['applicable_industrial_agreement', 0.25], ['appropriate_member_management', 0.25], ['aspect_environmental_impact', 0.25], ['assess_control_environmental', 0.25], ['authority_necessary_related', 0.25], ['available_people_portal', 0.25], ['avoid_reduce_reuse', 0.25], ['awareness_environment_organisation', 0.25], ['basis_site_customer', 0.25], ['breach_policy_appropriate', 0.25], ['breach_policy_disciplinary', 0.25], ['breach_policy_law', 0.25], ['business_activity_environment', 0.25], ['business_high_quality', 0.25], ['business_partner_manager', 0.25], ['capacity_includi_ng', 0.25], ['case_openness_policy', 0.25], ['casual_basis_site', 0.25], ['chain_management_system', 0.25], ['change_customer_supplier', 0.25], ['change_measure_onitor', 0.25], ['chief_executive_implementation', 0.25], ['climate_change_measure', 0.25], ['code_conduct_statement', 0.25], ['code_safety_policy', 0.25], ['commitment_efficient_innovative', 0.25], ['commitment_environment_sustainable', 0.25], ['commitment_environmental_sustainability', 0.25], ['commitment_policy_obligation', 0.25], ['commitment_workplace_friendly', 0.25], ['committed_environmental_impact', 0.25], ['community_stakeholder_issue', 0.25], ['company_committed_environmental', 0.25], ['complaint_consequence_policy', 0.25]]"
71,no_287_Living our Values   Jasol_data.json,[],[]
72,no_292_Late submission to the ACCC inquiry into grocery prices_data.json,"[['cc_cc', 1.0], ['cc_pe', 0.39999999999999997], ['pe_ng', 0.39999999999999997], ['blr_ng', 0.19999999999999998], ['cc_ng', 0.19999999999999998], ['cc_will', 0.19999999999999998], ['co_pe', 0.19999999999999998], ['ee_ee', 0.19999999999999998], ['ee_jj', 0.19999999999999998], ['jj_cc', 0.19999999999999998], ['ng_cc', 0.19999999999999998], ['ng_co', 0.19999999999999998], ['ng_ee', 0.19999999999999998], ['ng_ng', 0.19999999999999998], ['ng_pe', 0.19999999999999998], ['pe_blr', 0.19999999999999998], ['pe_cc', 0.19999999999999998]]","[['cc_cc_cc', 1.0], ['blr_ng_co', 0.33333333333333337], ['cc_cc_pe', 0.33333333333333337], ['cc_cc_will', 0.33333333333333337], ['cc_ng_ee', 0.33333333333333337], ['cc_pe_blr', 0.33333333333333337], ['cc_pe_ng', 0.33333333333333337], ['co_pe_cc', 0.33333333333333337], ['ee_ee_jj', 0.33333333333333337], ['ee_jj_cc', 0.33333333333333337], ['jj_cc_cc', 0.33333333333333337], ['ng_cc_ng', 0.33333333333333337], ['ng_co_pe', 0.33333333333333337], ['ng_ee_ee', 0.33333333333333337], ['ng_ng_cc', 0.33333333333333337], ['ng_pe_pe', 0.33333333333333337], ['pe_blr_ng', 0.33333333333333337], ['pe_cc_cc', 0.33333333333333337], ['pe_ng_ng', 0.33333333333333337], ['pe_ng_pe', 0.33333333333333337]]"
73,no_294_Doing good every day   George Weston Foods_data.json,"[['business_unit', 1.0], ['supply_chain', 0.7391304347826086], ['tip_top', 0.6956521739130435], ['climate_change', 0.43478260869565216], ['diversity_inclusion', 0.391304347826087], ['leadership_team', 0.30434782608695654], ['bread_tag', 0.2608695652173913], ['code_conduct', 0.2608695652173913], ['environmental_impact', 0.2608695652173913], ['food_safety', 0.2608695652173913], ['health_star', 0.2608695652173913], ['local_community', 0.2608695652173913], ['modern_slavery', 0.2608695652173913], ['parent_company', 0.2608695652173913], ['approach_sustainability', 0.21739130434782608], ['focus_area', 0.21739130434782608], ['greenhouse_gas', 0.21739130434782608], ['moment_goodness', 0.21739130434782608], ['palm_oil', 0.21739130434782608], ['safety_quality', 0.21739130434782608], ['star_rating', 0.21739130434782608], ['sustainable_future', 0.21739130434782608], ['community_environment', 0.17391304347826086], ['community_most', 0.17391304347826086], ['continuous_improvement', 0.17391304347826086], ['diverse_workforce', 0.17391304347826086], ['energy_ciency', 0.17391304347826086], ['equivalent_meal', 0.17391304347826086], ['everyday_moment', 0.17391304347826086], ['gas_emission', 0.17391304347826086], ['high_quality', 0.17391304347826086], ['inclusive_workplace', 0.17391304347826086], ['more_loaf', 0.17391304347826086], ['operating_model', 0.17391304347826086], ['people_community', 0.17391304347826086], ['responsible_code', 0.17391304347826086], ['safe_high', 0.17391304347826086], ['safety_environment', 0.17391304347826086], ['sustainable_packaging', 0.17391304347826086], ['sustainable_palm', 0.17391304347826086], ['tonne_production', 0.17391304347826086], ['unit_sustainability', 0.17391304347826086], ['waste_land', 0.17391304347826086], ['animal_welfare', 0.13043478260869565], ['australian_food', 0.13043478260869565], ['brand_product', 0.13043478260869565], ['business_model', 0.13043478260869565], ['cent_recycled', 0.13043478260869565], ['clean_energy', 0.13043478260869565], ['community_group', 0.13043478260869565]]","[['food_safety_quality', 1.0], ['everyday_moment_goodness', 0.7999999999999999], ['greenhouse_gas_emission', 0.7999999999999999], ['health_star_rating', 0.7999999999999999], ['safe_high_quality', 0.7999999999999999], ['sustainable_palm_oil', 0.7999999999999999], ['business_unit_level', 0.6], ['business_unit_sustainability', 0.6], ['cent_recycled_recyclable', 0.6], ['community_most_need', 0.6], ['group_leadership_team', 0.6], ['more_loaf_bread', 0.6], ['anti_bribery_corruption', 0.39999999999999997], ['australian_council_grain', 0.39999999999999997], ['australian_new_zealander', 0.39999999999999997], ['australian_pork_industry', 0.39999999999999997], ['bioenergy_waste_facility', 0.39999999999999997], ['business_many_year', 0.39999999999999997], ['business_supply_chain', 0.39999999999999997], ['business_sustainable_future', 0.39999999999999997], ['business_unit_community', 0.39999999999999997], ['business_unit_diversity', 0.39999999999999997], ['cent_recyclable_reusable', 0.39999999999999997], ['center_sustainable_palm', 0.39999999999999997], ['chain_local_international', 0.39999999999999997], ['chain_people_community', 0.39999999999999997], ['charity_community_group', 0.39999999999999997], ['code_conduct_responsible', 0.39999999999999997], ['diversity_inclusion_index', 0.39999999999999997], ['employee_owner_business', 0.39999999999999997], ['energy_use_emission', 0.39999999999999997], ['enjoyment_customer_satisfaction', 0.39999999999999997], ['entire_workforce_community', 0.39999999999999997], ['environmental_impact_natural', 0.39999999999999997], ['ethical_responsible_sustainable', 0.39999999999999997], ['example_tip_top', 0.39999999999999997], ['food_grocery_industry', 0.39999999999999997], ['force_financial_climate', 0.39999999999999997], ['health_safety_environment', 0.39999999999999997], ['high_quality_product', 0.39999999999999997], ['household_food_brand', 0.39999999999999997], ['hunger_relief_organisation', 0.39999999999999997], ['impact_natural_resource', 0.39999999999999997], ['improvement_enjoyment_customer', 0.39999999999999997], ['inclusive_team_education', 0.39999999999999997], ['inclusive_workplace_people', 0.39999999999999997], ['individual_business_unit', 0.39999999999999997], ['industry_quality_assurance', 0.39999999999999997], ['integration_renewable_energy', 0.39999999999999997], ['international_standard_animal', 0.39999999999999997]]"
74,no_295_Living our Values   Jasol_data.json,[],[]
